kind,id,dsd_no,sc_no,link,lane,speed_kph,p1_green,p2_green,p3_green,p4_green,offset,rate_vph,green_sec,metadata
signal_sg,SC1003_SG8_W0,8,1003,0,0,0,75.0,121.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1004,,1004,,,,22.0,47.0,45.0,24.0,0.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG1_W0,1,1004,0,0,0,48.0,72.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG2_W0,2,1004,0,0,0,0.0,45.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG3_W0,3,1004,0,0,0,100.0,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG4_W0,4,1004,0,0,0,75.0,97.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG5_W0,5,1004,0,0,0,48.0,72.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG6_W0,6,1004,0,0,0,0.0,45.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG7_W0,7,1004,0,0,0,100.0,147.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1004_SG8_W0,8,1004,0,0,0,75.0,97.0,,,0.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal,SC1005,,1005,,,,46.0,23.0,45.0,24.0,75.0,,,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG1_W0,1,1005,0,0,0,48.0,72.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG2_W0,2,1005,0,0,0,0.0,45.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG3_W0,3,1005,0,0,0,124.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG4_W0,4,1005,0,0,0,75.0,121.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG5_W0,5,1005,0,0,0,48.0,72.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG6_W0,6,1005,0,0,0,0.0,45.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG7_W0,7,1005,0,0,0,124.0,147.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
signal_sg,SC1005_SG8_W0,8,1005,0,0,0,75.0,121.0,,,75.0,0,150.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1
ramp_meter,RM_C10480,,9101,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10480;group_rate_vph=1512.0
ramp_meter,RM_C10482,,9102,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10482;group_rate_vph=3024.0
ramp_meter,RM_C10646,,9103,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10646;group_rate_vph=1512.0
ramp_meter,RM_C10644,,9104,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10644;group_rate_vph=1512.0
ramp_meter,RM_C10639,,9105,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10639;group_rate_vph=1512.0
ramp_meter,RM_C10681,,9106,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10681;group_rate_vph=3024.0
ramp_meter,RM_C10490,,9107,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10490;group_rate_vph=1512.0
ramp_meter,RM_C10484,,9108,,,,,,,,,900.0,10.0,ok;offset_writer=experiment;physical_signal_contract=1;offset_experiment=1;model_ramp_key=RM_C10484;group_rate_vph=1512.0
