link,bin,seg,lane,rows,stopped,mean_speed
2,2400,2200,1,18,0,67.35611
2,2400,2200,2,25,0,56.0208
2,2400,2200,3,25,0,79.4244
2,2400,2200,4,30,0,104.948
2,2400,2300,1,23,0,66.176956
2,2400,2300,2,23,0,53.669132
2,2400,2300,3,21,0,81.099045
2,2400,2300,4,32,0,99.84812
2,2400,4200,1,18,0,116.01222
2,2400,4200,2,11,0,115.583626
2,2400,4200,3,11,0,115.65545
2,2400,4200,4,10,0,113.355
2,2400,4300,1,25,0,108.4584
2,2400,4300,2,6,0,117.881676
2,2400,4300,3,11,0,114.98091
2,2400,4300,4,7,0,107.98857
2,2400,4400,1,57,0,57.68719
2,2400,4400,2,17,0,103.28353
2,2400,4400,3,14,0,112.735
2,2400,4400,4,13,0,111.55307
2,2400,4500,1,23,0,40.91174
2,2400,4500,2,11,0,87.60091
2,2400,4500,3,16,0,107.79375
2,2400,4500,4,12,0,110.200005
2,2400,4600,1,24,0,42.867916
2,2400,4600,2,15,0,102.114
2,2400,4600,3,8,0,112.72625
2,2400,4600,4,10,0,114.14299
2,2550,1700,1,309,197,7.9893203
2,2550,1700,2,33,0,37.199696
2,2550,1700,3,34,0,94.58295
2,2550,1700,4,32,0,95.09062
2,2550,1800,1,285,150,9.59186
2,2550,1800,2,24,1,47.806667
2,2550,1800,3,25,0,103.1212
2,2550,1800,4,29,0,97.0062
2,2550,1900,1,286,148,9.993671
2,2550,1900,2,32,0,46.624374
2,2550,1900,3,29,0,100.58104
2,2550,1900,4,27,0,106.37778
2,2550,2000,1,35,16,13.724286
2,2550,2000,2,20,0,52.3695
2,2550,2000,3,20,0,85.006
2,2550,2000,4,33,0,109.054245
2,2550,2100,1,9,0,74.26222
2,2550,2100,2,21,0,46.879524
2,2550,2100,3,20,0,88.741
2,2550,2100,4,30,0,109.47567
2,2550,2200,1,17,0,74.52647
2,2550,2200,2,34,0,50.13353
2,2550,2200,3,21,0,90.54714
2,2550,2200,4,30,0,106.137665
2,2550,2300,1,16,0,61.205
2,2550,2300,2,23,0,47.791737
2,2550,2300,3,20,0,77.6975
2,2550,2300,4,32,0,108.7025
2,2550,4200,1,25,0,113.2476
2,2550,4200,2,4,0,113.795
2,2550,4200,3,7,0,123.155716
2,2550,4200,4,18,0,119.35889
2,2550,4300,1,25,0,105.2396
2,2550,4300,2,4,0,111.2275
2,2550,4300,3,5,0,124.702
2,2550,4300,4,13,0,116.91077
2,2550,4400,1,64,3,49.31906
2,2550,4400,2,6,0,93.53834
2,2550,4400,3,12,0,113.53916
2,2550,4400,4,16,0,118.61063
2,2550,4500,1,19,0,41.804737
2,2550,4500,2,9,0,58.82222
2,2550,4500,3,10,0,101.229004
2,2550,4500,4,12,0,115.90833
2,2550,4600,1,19,0,47.04474
2,2550,4600,2,10,0,59.213
2,2550,4600,3,9,0,107.63111
2,2550,4600,4,23,0,113.60609
2,2700,1700,1,347,214,6.2883286
2,2700,1700,2,85,0,22.969881
2,2700,1700,3,41,0,93.33781
2,2700,1700,4,41,0,91.313896
2,2700,1800,1,263,109,12.313765
2,2700,1800,2,28,0,34.676785
2,2700,1800,3,33,0,99.54879
2,2700,1800,4,35,0,102.786285
2,2700,1900,1,238,83,16.202436
2,2700,1900,2,33,0,57.103333
2,2700,1900,3,29,0,104.54793
2,2700,1900,4,36,0,103.92389
2,2700,2000,1,25,4,29.35
2,2700,2000,2,17,0,64.69765
2,2700,2000,3,34,0,100.55294
2,2700,2000,4,40,0,104.291245
2,2700,2100,1,12,0,98.950836
2,2700,2100,2,17,0,52.236473
2,2700,2100,3,36,0,94.02555
2,2700,2100,4,31,0,103.43871
2,2700,2200,1,10,0,95.682
2,2700,2200,2,21,0,49.13571
2,2700,2200,3,28,0,94.91857
2,2700,2200,4,37,0,107.0573
2,2700,2300,1,15,0,93.35667
2,2700,2300,2,24,0,60.461254
2,2700,2300,3,32,0,89.17313
2,2700,2300,4,33,0,106.514244
2,2700,4200,1,16,0,120.32562
2,2700,4200,2,12,0,119.96
2,2700,4200,3,11,0,119.26364
2,2700,4200,4,13,0,117.138466
2,2700,4300,1,14,0,106.00286
2,2700,4300,2,8,0,109.0575
2,2700,4300,3,8,0,124.25375
2,2700,4300,4,9,0,111.812225
2,2700,4400,1,55,0,54.564728
2,2700,4400,2,18,0,100.95111
2,2700,4400,3,16,0,116.70563
2,2700,4400,4,13,0,117.270004
2,2700,4500,1,21,0,41.50381
2,2700,4500,2,14,0,88.781425
2,2700,4500,3,11,0,120.07545
2,2700,4500,4,12,0,114.0725
2,2700,4600,1,14,0,40.282143
2,2700,4600,2,18,0,75.70889
2,2700,4600,3,12,0,114.23499
2,2700,4600,4,14,0,107.086426
2,2850,1700,1,287,161,9.596028
2,2850,1700,2,46,1,30.653261
2,2850,1700,3,31,0,90.72419
2,2850,1700,4,36,0,87.100006
2,2850,1800,1,230,83,16.712782
2,2850,1800,2,25,0,54.087997
2,2850,1800,3,26,0,96.15115
2,2850,1800,4,24,0,99.450005
2,2850,1900,1,133,15,31.69436
2,2850,1900,2,24,0,47.132084
2,2850,1900,3,36,0,77.48361
2,2850,1900,4,34,0,94.19324
2,2850,2000,1,27,2,32.73037
2,2850,2000,2,21,2,51.07857
2,2850,2000,3,24,0,78.76792
2,2850,2000,4,33,0,101.50788
2,2850,2100,1,11,0,69.51455
2,2850,2100,2,24,0,51.400417
2,2850,2100,3,27,0,99.36037
2,2850,2100,4,30,0,98.38534
2,2850,2200,1,15,0,72.892
2,2850,2200,2,27,0,51.47852
2,2850,2200,3,24,0,82.10917
2,2850,2200,4,32,0,101.29344
2,2850,2300,1,17,0,51.35882
2,2850,2300,2,29,0,51.25276
2,2850,2300,3,26,0,89.020386
2,2850,2300,4,26,0,96.85924
2,2850,4200,1,24,0,109.670006
2,2850,4200,2,8,0,115.98375
2,2850,4200,3,13,0,114.78231
2,2850,4200,4,9,0,117.72
2,2850,4300,1,24,0,93.57542
2,2850,4300,2,8,0,111.65
2,2850,4300,3,14,0,116.56928
2,2850,4300,4,12,0,110.011665
2,2850,4400,1,65,1,47.820618
2,2850,4400,2,21,5,56.287144
2,2850,4400,3,18,0,98.67889
2,2850,4400,4,13,0,112.22154
2,2850,4500,1,12,0,48.403336
2,2850,4500,2,18,0,74.693886
2,2850,4500,3,13,0,104.75231
2,2850,4500,4,13,0,102.75538
2,2850,4600,1,14,0,50.614285
2,2850,4600,2,16,0,72.26125
2,2850,4600,3,17,0,101.312935
2,2850,4600,4,16,0,111.73563
2,3000,1700,1,214,65,17.101683
2,3000,1700,2,18,0,61.01056
2,3000,1700,3,31,0,99.27678
2,3000,1700,4,26,0,101.25192
2,3000,1800,1,221,79,15.811991
2,3000,1800,2,25,1,59.942
2,3000,1800,3,29,0,102.50207
2,3000,1800,4,24,0,106.88625
2,3000,1900,1,224,79,16.224955
2,3000,1900,2,20,0,59.399
2,3000,1900,3,26,0,88.78692
2,3000,1900,4,26,0,103.63961
2,3000,2000,1,34,9,22.592648
2,3000,2000,2,17,1,81.93471
2,3000,2000,3,20,0,85.922
2,3000,2000,4,33,0,101.97515
2,3000,2100,1,5,0,98.976
2,3000,2100,2,11,0,73.715454
2,3000,2100,3,23,0,99.0826
2,3000,2100,4,26,0,107.058464
2,3000,2200,1,13,0,73.47462
2,3000,2200,2,19,0,76.649475
2,3000,2200,3,16,0,88.292496
2,3000,2200,4,30,0,112.279335
2,3000,2300,1,15,0,86.832
2,3000,2300,2,17,0,71.47059
2,3000,2300,3,23,0,95.12348
2,3000,2300,4,29,0,113.39897
2,3000,4200,1,18,0,116.60777
2,3000,4200,2,10,0,118.876
2,3000,4200,3,13,0,120.56923
2,3000,4200,4,13,0,113.560776
2,3000,4300,1,18,0,104.66167
2,3000,4300,2,8,0,119.065
2,3000,4300,3,15,0,121.238
2,3000,4300,4,12,0,114.225
2,3000,4400,1,53,1,49.05283
2,3000,4400,2,14,1,77.557144
2,3000,4400,3,14,0,109.11
2,3000,4400,4,14,0,100.818565
2,3000,4500,1,20,0,49.159
2,3000,4500,2,18,0,88.87889
2,3000,4500,3,19,0,108.621056
2,3000,4500,4,18,0,109.82889
2,3000,4600,1,17,0,49.048237
2,3000,4600,2,9,0,75.14667
2,3000,4600,3,17,0,108.39236
2,3000,4600,4,11,0,105.703636
2,3150,1700,1,276,130,9.640544
2,3150,1700,2,23,0,56.739567
2,3150,1700,3,25,0,99.222
2,3150,1700,4,32,0,104.91125
2,3150,1800,1,263,110,12.08403
2,3150,1800,2,22,3,64.167725
2,3150,1800,3,30,0,107.54867
2,3150,1800,4,28,0,101.955
2,3150,1900,1,245,95,13.950123
2,3150,1900,2,32,2,59.520626
2,3150,1900,3,24,0,78.38
2,3150,1900,4,33,0,94.12303
2,3150,2000,1,36,11,19.214167
2,3150,2000,2,30,0,66.91
2,3150,2000,3,31,0,78.16612
2,3150,2000,4,36,0,98.305
2,3150,2100,1,9,0,90.473335
2,3150,2100,2,21,0,75.95143
2,3150,2100,3,28,0,86.07857
2,3150,2100,4,28,0,100.94786
2,3150,2200,1,20,0,87.2015
2,3150,2200,2,16,0,63.671875
2,3150,2200,3,19,0,85.21684
2,3150,2200,4,29,0,109.62138
2,3150,2300,1,21,0,92.21857
2,3150,2300,2,18,0,67.70778
2,3150,2300,3,19,0,95.99316
2,3150,2300,4,27,0,111.18926
2,3150,4200,1,20,0,115.80501
2,3150,4200,2,10,0,123.644
2,3150,4200,3,9,0,124.34222
2,3150,4200,4,7,0,116.33571
2,3150,4300,1,18,0,103.99556
2,3150,4300,2,5,0,125.014
2,3150,4300,3,14,0,120.70357
2,3150,4300,4,9,0,117.98444
2,3150,4400,1,49,0,58.34898
2,3150,4400,2,12,0,106.565
2,3150,4400,3,12,0,115.21
2,3150,4400,4,7,0,117.80858
2,3150,4500,1,9,0,58.324444
2,3150,4500,2,12,0,91.2175
2,3150,4500,3,10,0,124.520996
2,3150,4500,4,6,0,122.655
2,3150,4600,1,9,0,40.637775
2,3150,4600,2,13,0,96.97846
2,3150,4600,3,11,0,115.027275
2,3150,4600,4,11,0,118.299095
2,3300,1700,1,214,76,17.106588
2,3300,1700,2,32,0,47.460625
2,3300,1700,3,31,0,95.76581
2,3300,1700,4,30,0,99.49033
2,3300,1800,1,226,72,18.633053
2,3300,1800,2,27,0,51.11
2,3300,1800,3,29,0,91.71621
2,3300,1800,4,34,0,103.26353
2,3300,1900,1,186,23,25.129786
2,3300,1900,2,24,0,37.606667
2,3300,1900,3,26,0,81.27116
2,3300,1900,4,32,0,104.31469
2,3300,2000,1,26,0,37.98
2,3300,2000,2,18,0,45.68111
2,3300,2000,3,28,0,76.48286
2,3300,2000,4,36,0,101.39111
2,3300,2100,1,11,0,62.12091
2,3300,2100,2,30,0,43.981003
2,3300,2100,3,29,0,79.45621
2,3300,2100,4,40,0,93.795
2,3300,2200,1,23,0,62.773045
2,3300,2200,2,34,0,41.70353
2,3300,2200,3,35,0,74.738
2,3300,2200,4,33,0,86.18212
2,3300,2300,1,22,0,57.679543
2,3300,2300,2,28,0,44.600002
2,3300,2300,3,24,0,71.54708
2,3300,2300,4,44,0,79.13227
2,3300,4200,1,28,0,115.310356
2,3300,4200,2,5,0,120.632
2,3300,4200,3,9,0,113.776665
2,3300,4200,4,7,0,115.505714
2,3300,4300,1,25,0,100.582
2,3300,4300,2,11,0,113.48091
2,3300,4300,3,14,0,114.65501
2,3300,4300,4,9,0,113.77111
2,3300,4400,1,70,3,49.089
2,3300,4400,2,16,0,59.741875
2,3300,4400,3,10,0,83.546
2,3300,4400,4,12,0,112.42167
2,3300,4500,1,19,0,50.29842
2,3300,4500,2,19,0,66.27211
2,3300,4500,3,16,0,104.461876
2,3300,4500,4,10,0,107.55
2,3300,4600,1,23,0,43.682175
2,3300,4600,2,15,0,54.564003
2,3300,4600,3,14,0,88.66429
2,3300,4600,4,17,0,104.02765
2,3450,1700,1,200,59,20.403
2,3450,1700,2,25,0,79.26
2,3450,1700,3,23,0,92.68565
2,3450,1700,4,37,0,96.30351
2,3450,1800,1,220,72,16.843683
2,3450,1800,2,26,0,64.956535
2,3450,1800,3,31,0,94.53581
2,3450,1800,4,25,0,101.38519
2,3450,1900,1,240,94,15.328
2,3450,1900,2,34,0,54.59794
2,3450,1900,3,29,0,84.40828
2,3450,1900,4,31,0,100.39742
2,3450,2000,1,27,7,27.285557
2,3450,2000,2,23,0,60.79348
2,3450,2000,3,29,0,88.25482
2,3450,2000,4,34,0,96.597946
2,3450,2100,1,11,0,86.56273
2,3450,2100,2,22,2,45.10864
2,3450,2100,3,27,0,87.691475
2,3450,2100,4,32,0,93.67094
2,3450,2200,1,13,0,86.301544
2,3450,2200,2,27,0,52.404446
2,3450,2200,3,25,0,87.9304
2,3450,2200,4,31,0,103.98484
2,3450,2300,1,14,0,87.05143
2,3450,2300,2,29,0,49.903793
2,3450,2300,3,31,0,76.853226
2,3450,2300,4,37,0,105.26351
2,3450,4200,1,18,0,114.424995
2,3450,4200,2,9,0,118.5211
2,3450,4200,3,8,0,115.87625
2,3450,4200,4,10,0,116.498
2,3450,4300,1,14,0,118.74928
2,3450,4300,2,9,0,119.29667
2,3450,4300,3,15,0,117.98333
2,3450,4300,4,8,0,108.99
2,3450,4400,1,39,0,65.28641
2,3450,4400,2,11,0,114.41455
2,3450,4400,3,8,0,114.94625
2,3450,4400,4,13,0,115.56461
2,3450,4500,1,13,0,60.597694
2,3450,4500,2,18,0,85.327225
2,3450,4500,3,15,0,120.14333
2,3450,4500,4,3,0,99.35333
2,3450,4600,1,15,0,60.587334
2,3450,4600,2,16,0,89.26938
2,3450,4600,3,14,0,117.555
2,3450,4600,4,15,0,115.87667
2,3600,1700,1,253,119,11.657746
2,3600,1700,2,33,0,62.931515
2,3600,1700,3,42,0,91.93643
2,3600,1700,4,33,0,94.494545
2,3600,1800,1,220,91,16.10409
2,3600,1800,2,25,2,83.0808
2,3600,1800,3,35,0,89.68971
2,3600,1800,4,37,0,98.62081
2,3600,1900,1,202,61,18.462276
2,3600,1900,2,39,0,67.98949
2,3600,1900,3,45,0,84.04156
2,3600,1900,4,39,0,88.03513
2,3600,2000,1,31,6,33.655483
2,3600,2000,2,30,1,68.28367
2,3600,2000,3,44,0,85.10046
2,3600,2000,4,46,0,90.94478
2,3600,2100,1,17,0,79.56529
2,3600,2100,2,22,0,71.145
2,3600,2100,3,33,0,89.02818
2,3600,2100,4,36,0,97.73722
2,3600,2200,1,26,0,84.58116
2,3600,2200,2,34,0,68.755585
2,3600,2200,3,35,0,91.12943
2,3600,2200,4,35,0,101.060005
2,3600,2300,1,22,0,83.693184
2,3600,2300,2,36,0,69.80056
2,3600,2300,3,36,0,90.138054
2,3600,2300,4,36,0,109.04417
2,3600,4200,1,13,0,107.433075
2,3600,4200,2,11,0,119.13364
2,3600,4200,3,10,0,116.147995
2,3600,4200,4,12,0,119.115
2,3600,4300,1,17,0,112.17706
2,3600,4300,2,12,0,115.2475
2,3600,4300,3,13,0,115.29692
2,3600,4300,4,14,0,118.24642
2,3600,4400,1,38,0,63.44395
2,3600,4400,2,9,0,97.49111
2,3600,4400,3,13,0,117.55538
2,3600,4400,4,10,0,119.034
2,3600,4500,1,16,0,44.635002
2,3600,4500,2,12,0,88.93166
2,3600,4500,3,15,0,107.262665
2,3600,4500,4,11,0,120.46728
2,3600,4600,1,15,0,49.043335
2,3600,4600,2,12,0,92.1975
2,3600,4600,3,16,0,113.45563
2,3600,4600,4,13,0,114.198456
2,3750,1700,1,149,27,29.04812
2,3750,1700,2,21,0,97.04762
2,3750,1700,3,20,0,95.7345
2,3750,1700,4,32,0,107.92062
2,3750,1800,1,170,36,26.580355
2,3750,1800,2,18,0,95.17333
2,3750,1800,3,23,0,103.508255
2,3750,1800,4,28,0,112.65
2,3750,1900,1,152,22,27.753553
2,3750,1900,2,26,0,66.54039
2,3750,1900,3,24,0,102.340416
2,3750,1900,4,25,0,113.1308
2,3750,2000,1,26,4,25.960001
2,3750,2000,2,28,0,75.01
2,3750,2000,3,24,0,94.942085
2,3750,2000,4,27,0,110.26963
2,3750,2100,1,19,0,59.154736
2,3750,2100,2,25,0,59.8708
2,3750,2100,3,23,0,96.14956
2,3750,2100,4,30,0,112.06834
2,3750,2200,1,21,0,57.96857
2,3750,2200,2,26,0,52.965385
2,3750,2200,3,27,0,98.18259
2,3750,2200,4,35,0,106.532
2,3750,2300,1,21,0,65.29143
2,3750,2300,2,27,0,48.11926
2,3750,2300,3,34,0,90.27824
2,3750,2300,4,31,0,103.46645
2,3750,4200,1,29,0,113.701385
2,3750,4200,2,9,0,115.64445
2,3750,4200,3,15,0,118.14533
2,3750,4200,4,15,0,115.43467
2,3750,4300,1,27,0,111.2274
2,3750,4300,2,11,0,112.92182
2,3750,4300,3,11,0,115.68455
2,3750,4300,4,13,0,117.72769
2,3750,4400,1,63,1,63.38127
2,3750,4400,2,15,1,91.32333
2,3750,4400,3,18,0,115.29888
2,3750,4400,4,16,0,113.54562
2,3750,4500,1,10,0,46.898003
2,3750,4500,2,10,0,78.933
2,3750,4500,3,12,0,110.905
2,3750,4500,4,17,0,115.62059
2,3750,4600,1,11,0,49.96182
2,3750,4600,2,14,0,92.07429
2,3750,4600,3,16,0,115.23
2,3750,4600,4,8,0,119.04625
2,3900,1700,1,187,44,22.435028
2,3900,1700,2,26,0,79.36192
2,3900,1700,3,28,0,90.01821
2,3900,1700,4,31,0,97.89903
2,3900,1800,1,185,48,23.66065
2,3900,1800,2,26,0,89.60039
2,3900,1800,3,22,0,96.192726
2,3900,1800,4,24,0,94.76542
2,3900,1900,1,205,46,21.364048
2,3900,1900,2,24,0,93.83625
2,3900,1900,3,24,0,101.605415
2,3900,1900,4,33,0,107.90091
2,3900,2000,1,27,5,31.642591
2,3900,2000,2,19,2,87.14632
2,3900,2000,3,27,0,104.6737
2,3900,2000,4,23,0,110.79435
2,3900,2100,1,5,0,84.108
2,3900,2100,2,14,0,86.39429
2,3900,2100,3,22,0,107.87591
2,3900,2100,4,25,0,111.5208
2,3900,2200,1,7,0,106.722855
2,3900,2200,2,17,0,100.40588
2,3900,2200,3,21,0,109.34142
2,3900,2200,4,31,0,112.088066
2,3900,2300,1,8,0,110.27875
2,3900,2300,2,15,0,93.524
2,3900,2300,3,20,0,114.8665
2,3900,2300,4,24,0,112.263336
2,3900,4200,1,19,0,114.88158
2,3900,4200,2,8,0,115.7225
2,3900,4200,3,10,0,118.31899
2,3900,4200,4,8,0,119.11
2,3900,4300,1,30,0,112.93433
2,3900,4300,2,6,0,118.204994
2,3900,4300,3,13,0,121.88154
2,3900,4300,4,10,0,114.834
2,3900,4400,1,33,0,77.779396
2,3900,4400,2,9,0,114.74112
2,3900,4400,3,15,0,117.063995
2,3900,4400,4,13,0,114.93539
2,3900,4500,1,13,0,72.84538
2,3900,4500,2,9,0,117.80778
2,3900,4500,3,10,0,119.472
2,3900,4500,4,11,0,114.38636
2,3900,4600,1,11,0,52.019093
2,3900,4600,2,10,0,114.615005
2,3900,4600,3,17,0,116.744705
2,3900,4600,4,14,0,116.487854
2,4050,1700,1,217,95,13.602996
2,4050,1700,2,31,0,57.53774
2,4050,1700,3,34,0,99.261765
2,4050,1700,4,36,0,94.08584
2,4050,1800,1,244,85,14.144549
2,4050,1800,2,25,1,64.7864
2,4050,1800,3,32,0,87.30531
2,4050,1800,4,37,0,99.1127
2,4050,1900,1,223,82,15.241076
2,4050,1900,2,45,1,43.809334
2,4050,1900,3,39,0,67.93949
2,4050,1900,4,40,1,87.74875
2,4050,2000,1,24,6,19.228334
2,4050,2000,2,32,3,46.0875
2,4050,2000,3,36,0,90.175835
2,4050,2000,4,46,0,90.4
2,4050,2100,1,20,0,49.664497
2,4050,2100,2,31,0,55.003548
2,4050,2100,3,32,0,84.39094
2,4050,2100,4,37,0,96.71487
2,4050,2200,1,32,0,59.54156
2,4050,2200,2,32,0,45.760624
2,4050,2200,3,27,0,84.79852
2,4050,2200,4,38,0,97.850266
2,4050,2300,1,32,0,56.56344
2,4050,2300,2,37,0,53.514866
2,4050,2300,3,31,0,85.12355
2,4050,2300,4,34,0,96.79265
2,4050,4200,1,15,0,117.97
2,4050,4200,2,11,0,120.05273
2,4050,4200,3,11,0,123.267265
2,4050,4200,4,9,0,116.346664
2,4050,4300,1,17,0,111.411766
2,4050,4300,2,6,0,117.738335
2,4050,4300,3,7,0,117.02999
2,4050,4300,4,7,0,120.07429
2,4050,4400,1,39,0,57.38077
2,4050,4400,2,11,0,94.75
2,4050,4400,3,12,0,119.77667
2,4050,4400,4,10,0,120.879005
2,4050,4500,1,15,0,51.996666
2,4050,4500,2,8,0,101.051254
2,4050,4500,3,9,0,111.55667
2,4050,4500,4,7,0,120.487144
2,4050,4600,1,12,0,47.90917
2,4050,4600,2,11,0,97.64365
2,4050,4600,3,14,0,118.33429
2,4050,4600,4,8,0,116.79375
2,4200,1700,1,192,69,18.90052
2,4200,1700,2,23,0,79.90087
2,4200,1700,3,29,0,95.25104
2,4200,1700,4,32,0,100.640625
2,4200,1800,1,160,45,23.964937
2,4200,1800,2,24,2,85.75292
2,4200,1800,3,28,0,97.91429
2,4200,1800,4,34,0,104.933235
2,4200,1900,1,208,59,16.704039
2,4200,1900,2,28,0,75.33607
2,4200,1900,3,36,0,100.38778
2,4200,1900,4,32,0,101.91594
2,4200,2000,1,37,6,22.202162
2,4200,2000,2,25,0,70.4088
2,4200,2000,3,33,0,98.188484
2,4200,2000,4,32,0,93.594376
2,4200,2100,1,23,0,69.76087
2,4200,2100,2,18,0,57.06278
2,4200,2100,3,33,0,104.582726
2,4200,2100,4,35,0,103.221146
2,4200,2200,1,18,0,68.291664
2,4200,2200,2,27,0,53.61148
2,4200,2200,3,32,0,100.004684
2,4200,2200,4,33,0,103.87545
2,4200,2300,1,15,0,77.24
2,4200,2300,2,23,0,62.74696
2,4200,2300,3,32,0,102.045
2,4200,2300,4,35,0,106.14457
2,4200,4200,1,27,0,112.03111
2,4200,4200,2,9,0,111.674446
2,4200,4200,3,13,0,120.37308
2,4200,4200,4,16,0,117.96313
2,4200,4300,1,16,0,106.85563
2,4200,4300,2,9,0,115.920006
2,4200,4300,3,18,0,122.090004
2,4200,4300,4,17,0,117.81882
2,4200,4400,1,45,0,73.43666
2,4200,4400,2,13,0,90.04769
2,4200,4400,3,17,0,112.19706
2,4200,4400,4,13,0,116.33538
2,4200,4500,1,11,0,46.913635
2,4200,4500,2,11,0,100.91909
2,4200,4500,3,12,0,118.78083
2,4200,4500,4,22,0,117.04682
2,4200,4600,1,15,0,50.042667
2,4200,4600,2,11,0,86.38
2,4200,4600,3,16,0,117.441246
2,4200,4600,4,15,0,116.388664
2,4350,1700,1,189,46,20.224285
2,4350,1700,2,26,0,57.167305
2,4350,1700,3,38,0,98.11
2,4350,1700,4,33,0,96.56273
2,4350,1800,1,203,62,19.574484
2,4350,1800,2,21,0,75.09809
2,4350,1800,3,26,0,103.70808
2,4350,1800,4,30,0,105.37566
2,4350,1900,1,200,62,18.95015
2,4350,1900,2,18,0,63.23945
2,4350,1900,3,30,0,103.05633
2,4350,1900,4,25,0,107.76401
2,4350,2000,1,27,6,23.614815
2,4350,2000,2,16,0,94.67625
2,4350,2000,3,31,0,110.14323
2,4350,2000,4,25,0,108.3924
2,4350,2100,1,5,0,99.962
2,4350,2100,2,11,0,96.67727
2,4350,2100,3,27,0,108.57852
2,4350,2100,4,19,0,111.59685
2,4350,2200,1,5,0,87.274
2,4350,2200,2,14,0,81.60714
2,4350,2200,3,26,0,111.638466
2,4350,2200,4,27,0,113.8463
2,4350,2300,1,8,0,91.525
2,4350,2300,2,14,0,90.292854
2,4350,2300,3,21,0,109.15714
2,4350,2300,4,25,0,114.60361
2,4350,4200,1,22,0,120.380005
2,4350,4200,2,4,0,126.505005
2,4350,4200,3,14,0,114.42643
2,4350,4200,4,11,0,114.773636
2,4350,4300,1,20,0,116.70549
2,4350,4300,2,10,0,117.314
2,4350,4300,3,15,0,116.582
2,4350,4300,4,13,0,118.93
2,4350,4400,1,37,0,79.31325
2,4350,4400,2,9,0,89.66889
2,4350,4400,3,17,0,107.84177
2,4350,4400,4,12,0,109.450005
2,4350,4500,1,18,0,48.79111
2,4350,4500,2,11,0,88.832726
2,4350,4500,3,18,0,114.878334
2,4350,4500,4,15,0,115.206665
2,4350,4600,1,15,0,53.103333
2,4350,4600,2,11,0,86.58273
2,4350,4600,3,15,0,107.656
2,4350,4600,4,11,0,110.77182
2,4500,1700,1,263,123,10.470647
2,4500,1700,2,36,0,64.98361
2,4500,1700,3,43,0,72.32698
2,4500,1700,4,41,0,78.49439
2,4500,1800,1,237,99,13.583164
2,4500,1800,2,34,0,55.105587
2,4500,1800,3,42,0,68.06405
2,4500,1800,4,41,0,76.89414
2,4500,1900,1,228,70,16.215702
2,4500,1900,2,42,0,61.415714
2,4500,1900,3,41,0,80.628296
2,4500,1900,4,36,0,82.51111
2,4500,2000,1,39,9,32.12513
2,4500,2000,2,31,0,56.998386
2,4500,2000,3,40,0,85.4855
2,4500,2000,4,43,0,86.83837
2,4500,2100,1,25,0,58.64
2,4500,2100,2,29,0,46.65655
2,4500,2100,3,37,0,81.0927
2,4500,2100,4,41,0,90.0
2,4500,2200,1,34,0,61.00912
2,4500,2200,2,32,0,48.79094
2,4500,2200,3,41,0,80.869995
2,4500,2200,4,41,0,92.484634
2,4500,2300,1,31,0,57.681614
2,4500,2300,2,33,0,53.245453
2,4500,2300,3,37,0,86.01784
2,4500,2300,4,35,0,97.258
2,4500,4200,1,23,0,109.31391
2,4500,4200,2,7,0,112.43714
2,4500,4200,3,9,0,110.97666
2,4500,4200,4,8,0,116.92875
2,4500,4300,1,16,0,112.63875
2,4500,4300,2,12,0,120.2875
2,4500,4300,3,13,0,109.182304
2,4500,4300,4,12,0,121.47833
2,4500,4400,1,32,0,81.993126
2,4500,4400,2,9,0,99.70889
2,4500,4400,3,11,0,112.86728
2,4500,4400,4,12,0,114.0675
2,4500,4500,1,12,0,58.89
2,4500,4500,2,11,0,110.00273
2,4500,4500,3,12,0,111.432495
2,4500,4500,4,9,0,119.299995
2,4500,4600,1,9,0,62.551105
2,4500,4600,2,10,0,98.679
2,4500,4600,3,15,0,115.24267
2,4500,4600,4,12,0,115.19666
2,4650,1700,1,170,61,28.700764
2,4650,1700,2,19,0,88.96263
2,4650,1700,3,25,0,94.756
2,4650,1700,4,25,0,100.0632
2,4650,1800,1,220,87,21.367
2,4650,1800,2,20,0,91.114
2,4650,1800,3,24,0,98.354164
2,4650,1800,4,24,0,104.84667
2,4650,1900,1,215,62,20.859442
2,4650,1900,2,22,0,96.060455
2,4650,1900,3,19,0,108.29736
2,4650,1900,4,23,0,98.3013
2,4650,2000,1,25,6,15.7336
2,4650,2000,2,18,0,95.422775
2,4650,2000,3,21,0,109.680954
2,4650,2000,4,24,0,109.05667
2,4650,2100,1,4,0,108.43
2,4650,2100,2,14,0,107.195
2,4650,2100,3,21,0,106.53333
2,4650,2100,4,23,0,108.37782
2,4650,2200,1,4,0,109.565
2,4650,2200,2,10,0,104.507
2,4650,2200,3,19,0,115.51947
2,4650,2200,4,26,0,111.472305
2,4650,2300,1,8,0,108.48125
2,4650,2300,2,16,0,104.3925
2,4650,2300,3,22,0,109.67727
2,4650,2300,4,19,0,114.68421
2,4650,4200,1,26,0,111.2827
2,4650,4200,2,13,0,114.48385
2,4650,4200,3,19,0,114.19315
2,4650,4200,4,15,0,109.919334
2,4650,4300,1,25,0,111.5736
2,4650,4300,2,12,0,118.50083
2,4650,4300,3,14,0,114.865
2,4650,4300,4,20,0,114.59151
2,4650,4400,1,36,1,64.21861
2,4650,4400,2,12,1,88.65333
2,4650,4400,3,19,0,113.84474
2,4650,4400,4,12,0,111.975
