link,bin,seg,rows,stopped,mean_speed
24,150,100,53,0,56.860752
24,150,200,52,0,62.204617
24,150,300,48,0,62.257294
24,150,400,46,0,58.687393
24,150,500,40,0,60.763
24,150,600,32,0,73.00781
24,150,700,22,0,85.82136
24,150,800,17,0,108.0153
24,150,900,19,0,113.80316
24,150,1000,13,0,117.76692
24,150,1100,15,0,123.838
24,150,1200,10,0,119.09401
24,150,1300,14,0,124.98714
24,150,1400,8,0,123.1225
24,150,1500,12,0,125.045006
24,150,1600,10,0,124.282
24,150,1700,6,0,117.72167
24,150,1800,13,0,125.60847
24,150,1900,3,0,118.02667
24,150,2000,9,0,128.15668
24,150,2100,6,0,119.98501
24,150,2200,5,0,135.93399
24,150,2300,7,0,119.27571
24,150,2400,4,0,138.35
24,150,2500,6,0,120.665
24,150,2600,6,0,131.865
24,150,2700,1,0,132.51
24,150,2800,5,0,128.706
24,150,2900,3,0,124.136665
24,150,3000,1,0,139.9
24,150,3100,4,0,131.8275
24,150,3200,3,0,121.549995
24,150,3300,2,0,151.28
24,300,0,86,0,78.88663
24,300,100,92,0,73.1887
24,300,200,98,0,73.21337
24,300,300,94,0,72.43075
24,300,400,96,0,73.30646
24,300,500,84,0,75.74452
24,300,600,94,0,79.4333
24,300,700,70,0,95.71171
24,300,800,57,0,106.82842
24,300,900,60,0,112.79117
24,300,1000,52,0,117.23615
24,300,1100,60,0,116.69833
24,300,1200,52,0,118.7727
24,300,1300,52,0,117.630196
24,300,1400,60,0,119.228836
24,300,1500,53,0,118.83717
24,300,1600,52,0,118.527885
24,300,1700,56,0,120.099464
24,300,1800,45,0,119.85755
24,300,1900,57,0,120.08596
24,300,2000,50,0,118.6506
24,300,2100,47,0,120.83958
24,300,2200,45,0,118.50689
24,300,2300,50,0,121.4108
24,300,2400,43,0,119.09698
24,300,2500,50,0,121.5294
24,300,2600,39,0,119.80052
24,300,2700,56,0,120.74178
24,300,2800,37,0,119.728386
24,300,2900,44,0,121.33545
24,300,3000,47,0,119.27723
24,300,3100,35,0,123.58828
24,300,3200,45,0,120.515335
24,300,3300,33,0,121.59242
24,450,0,103,0,78.81359
24,450,100,102,0,84.10882
24,450,200,104,0,81.21308
24,450,300,103,0,80.22641
24,450,400,104,0,78.46375
24,450,500,102,0,79.77716
24,450,600,89,0,79.24764
24,450,700,90,0,99.50155
24,450,800,69,0,104.06565
24,450,900,75,0,110.51028
24,450,1000,70,0,114.02643
24,450,1100,68,0,115.65809
24,450,1200,72,0,116.72611
24,450,1300,65,0,115.02431
24,450,1400,76,0,117.720795
24,450,1500,56,0,117.03001
24,450,1600,67,0,117.91522
24,450,1700,63,0,115.79032
24,450,1800,62,0,117.118065
24,450,1900,69,0,116.23841
24,450,2000,55,0,117.196724
24,450,2100,72,0,116.85819
24,450,2200,66,0,116.56364
24,450,2300,67,0,116.41015
24,450,2400,68,0,117.80133
24,450,2500,58,0,116.23586
24,450,2600,68,0,116.23985
24,450,2700,63,0,117.03476
24,450,2800,64,0,117.950935
24,450,2900,67,0,116.37567
24,450,3000,65,0,117.86831
24,450,3100,64,0,117.04719
24,450,3200,65,0,116.64369
24,450,3300,48,0,118.35021
24,600,0,95,1,79.33473
24,600,100,87,0,74.78942
24,600,200,85,0,83.0687
24,600,300,79,0,84.95747
24,600,400,75,0,82.9136
24,600,500,95,0,82.682526
24,600,600,94,0,74.66926
24,600,700,90,0,87.586555
24,600,800,80,0,100.325874
24,600,900,70,0,105.08557
24,600,1000,69,0,109.40102
24,600,1100,76,0,112.94606
24,600,1200,60,0,110.61366
24,600,1300,75,0,111.732666
24,600,1400,62,0,114.560326
24,600,1500,64,0,117.99922
24,600,1600,77,0,117.317406
24,600,1700,55,0,118.56527
24,600,1800,71,0,118.49099
24,600,1900,73,0,116.8811
24,600,2000,60,0,117.107506
24,600,2100,71,0,117.55169
24,600,2200,65,0,118.90723
24,600,2300,56,0,118.40911
24,600,2400,75,0,118.812004
24,600,2500,53,0,119.61114
24,600,2600,76,0,119.558815
24,600,2700,63,0,116.75047
24,600,2800,62,0,118.885
24,600,2900,68,0,118.16324
24,600,3000,69,0,117.67188
24,600,3100,68,0,118.01
24,600,3200,55,0,117.672905
24,600,3300,56,0,118.91303
24,750,0,80,0,78.41813
24,750,100,97,1,72.10031
24,750,200,96,0,74.7924
24,750,300,94,0,76.9501
24,750,400,94,0,79.17171
24,750,500,86,0,80.74128
24,750,600,82,0,82.05268
24,750,700,74,0,102.69716
24,750,800,55,0,109.99491
24,750,900,62,0,116.09839
24,750,1000,61,0,116.888855
24,750,1100,57,0,118.43947
24,750,1200,56,0,116.55286
24,750,1300,65,0,117.43754
24,750,1400,48,0,118.138954
24,750,1500,74,0,117.4273
24,750,1600,53,0,117.51377
24,750,1700,60,0,118.41617
24,750,1800,57,0,117.985085
24,750,1900,62,0,118.98274
24,750,2000,66,0,117.35742
24,750,2100,60,0,118.1985
24,750,2200,62,0,118.42661
24,750,2300,62,0,117.504036
24,750,2400,60,0,116.642334
24,750,2500,64,0,117.3325
24,750,2600,59,0,117.24119
24,750,2700,66,0,118.079094
24,750,2800,58,0,117.95483
24,750,2900,62,0,118.28952
24,750,3000,59,0,118.86305
24,750,3100,65,0,118.04062
24,750,3200,67,0,119.1297
24,750,3300,45,0,116.74067
24,900,0,81,0,94.50086
24,900,100,78,0,86.58577
24,900,200,87,0,93.302986
24,900,300,91,0,88.58099
24,900,400,79,0,85.879616
24,900,500,94,0,88.713615
24,900,600,79,0,91.03076
24,900,700,81,0,101.67729
24,900,800,73,0,106.35151
24,900,900,69,0,113.05044
24,900,1000,62,0,114.59403
24,900,1100,69,0,118.25464
24,900,1200,54,0,116.54259
24,900,1300,66,0,117.595146
24,900,1400,59,0,119.33203
24,900,1500,55,0,119.80818
24,900,1600,66,0,119.30394
24,900,1700,56,0,120.376785
24,900,1800,60,0,118.93483
24,900,1900,70,0,119.79657
24,900,2000,58,0,119.47983
24,900,2100,65,0,118.75785
24,900,2200,63,0,119.26556
24,900,2300,62,0,120.39871
24,900,2400,60,0,119.82633
24,900,2500,64,0,118.7875
24,900,2600,57,0,120.64053
24,900,2700,63,0,119.54715
24,900,2800,64,0,118.70078
24,900,2900,55,0,118.26964
24,900,3000,65,0,119.45308
24,900,3100,57,0,119.0807
24,900,3200,60,0,119.153496
24,900,3300,43,0,120.38488
24,1050,0,131,0,73.362144
24,1050,100,116,0,71.86215
24,1050,200,114,0,77.41369
24,1050,300,104,0,80.25846
24,1050,400,104,0,76.31038
24,1050,500,110,0,77.85545
24,1050,600,110,0,77.01273
24,1050,700,85,0,93.68765
24,1050,800,91,0,101.59143
24,1050,900,84,0,107.425
24,1050,1000,73,0,109.98617
24,1050,1100,78,0,114.90666
24,1050,1200,69,0,114.72667
24,1050,1300,75,0,115.38707
24,1050,1400,79,0,116.31114
24,1050,1500,70,0,117.41
24,1050,1600,79,0,118.255196
24,1050,1700,67,0,118.26448
24,1050,1800,69,0,118.902176
24,1050,1900,76,0,117.983025
24,1050,2000,69,0,117.64652
24,1050,2100,67,0,120.29865
24,1050,2200,70,0,117.77342
24,1050,2300,59,0,117.98543
24,1050,2400,66,0,118.61046
24,1050,2500,58,0,119.033966
24,1050,2600,76,0,118.42685
24,1050,2700,58,0,117.68586
24,1050,2800,61,0,119.6695
24,1050,2900,60,0,119.15533
24,1050,3000,63,0,119.33
24,1050,3100,63,0,120.62492
24,1050,3200,57,0,120.68246
24,1050,3300,53,0,120.41943
24,1200,0,178,2,66.92399
24,1200,100,196,0,66.35357
24,1200,200,191,0,64.79812
24,1200,300,192,0,65.08172
24,1200,400,174,0,62.971153
24,1200,500,176,0,66.36858
24,1200,600,162,0,69.075676
24,1200,700,124,0,83.94121
24,1200,800,116,0,93.82423
24,1200,900,103,0,101.03922
24,1200,1000,101,0,105.470695
24,1200,1100,103,0,109.9063
24,1200,1200,87,0,110.32758
24,1200,1300,102,0,114.0001
24,1200,1400,101,0,113.71376
24,1200,1500,93,0,115.15064
24,1200,1600,96,0,115.899475
24,1200,1700,89,0,115.00809
24,1200,1800,100,0,116.6963
24,1200,1900,87,0,116.02126
24,1200,2000,94,0,116.34394
24,1200,2100,93,0,116.155914
24,1200,2200,85,0,117.94082
24,1200,2300,95,0,115.70537
24,1200,2400,93,0,116.44
24,1200,2500,80,0,115.86713
24,1200,2600,92,0,115.773254
24,1200,2700,91,0,115.07021
24,1200,2800,91,0,115.71605
24,1200,2900,95,0,115.128426
24,1200,3000,78,0,116.44231
24,1200,3100,89,0,114.71607
24,1200,3200,92,0,115.38087
24,1200,3300,62,0,118.171295
24,1350,0,121,0,76.56925
24,1350,100,122,0,78.02836
24,1350,200,127,0,74.41307
24,1350,300,147,0,72.74632
24,1350,400,157,0,68.42529
24,1350,500,157,0,67.06077
24,1350,600,159,0,69.80887
24,1350,700,132,0,85.49023
24,1350,800,116,0,96.285866
24,1350,900,101,0,104.353165
24,1350,1000,100,0,109.113396
24,1350,1100,95,0,111.15864
24,1350,1200,97,0,113.579994
24,1350,1300,87,0,113.990234
24,1350,1400,93,0,114.07322
24,1350,1500,93,0,114.50796
24,1350,1600,85,0,113.928
24,1350,1700,92,0,116.20467
24,1350,1800,87,0,113.39276
24,1350,1900,103,0,116.07952
24,1350,2000,87,0,115.46896
24,1350,2100,95,0,116.78821
24,1350,2200,99,0,115.08546
24,1350,2300,87,0,117.61529
24,1350,2400,108,0,116.24037
24,1350,2500,110,0,116.582634
24,1350,2600,99,0,117.35101
24,1350,2700,112,0,116.06688
24,1350,2800,109,0,117.183945
24,1350,2900,97,0,116.6601
24,1350,3000,118,0,116.84127
24,1350,3100,110,0,115.75673
24,1350,3200,98,0,119.573166
24,1350,3300,84,0,115.74489
24,1500,0,118,2,66.54085
24,1500,100,109,0,68.38587
24,1500,200,122,0,70.048035
24,1500,300,110,0,67.89018
24,1500,400,113,0,69.30106
24,1500,500,110,0,69.560455
24,1500,600,106,0,74.70991
24,1500,700,79,0,94.65114
24,1500,800,70,0,100.998
24,1500,900,68,0,110.65897
24,1500,1000,61,0,113.885086
24,1500,1100,70,0,115.07072
24,1500,1200,60,0,115.25916
24,1500,1300,72,0,116.24806
24,1500,1400,70,0,116.63971
24,1500,1500,72,0,116.59778
24,1500,1600,76,0,115.267105
24,1500,1700,74,0,116.95027
24,1500,1800,67,0,115.795074
24,1500,1900,74,0,117.992966
24,1500,2000,70,0,115.997574
24,1500,2100,73,0,116.714386
24,1500,2200,74,0,117.31107
24,1500,2300,59,0,116.82119
24,1500,2400,75,0,117.50481
24,1500,2500,63,0,116.52254
24,1500,2600,65,0,117.26816
24,1500,2700,68,0,116.70323
24,1500,2800,63,0,117.1254
24,1500,2900,67,0,117.443436
24,1500,3000,68,0,116.854416
24,1500,3100,71,0,115.934364
24,1500,3200,73,0,115.869316
24,1500,3300,55,0,116.634
24,1650,0,129,0,66.796745
24,1650,100,144,0,65.05479
24,1650,200,134,0,66.38067
24,1650,300,134,0,64.73522
24,1650,400,138,0,67.08754
24,1650,500,140,0,64.01157
24,1650,600,136,0,70.318535
24,1650,700,111,0,89.78964
24,1650,800,94,0,99.04521
24,1650,900,95,0,108.53095
24,1650,1000,85,0,112.182465
24,1650,1100,90,0,115.38066
24,1650,1200,92,0,115.225
24,1650,1300,77,0,117.9074
24,1650,1400,88,0,116.39443
24,1650,1500,86,0,116.88139
24,1650,1600,75,0,117.79427
24,1650,1700,84,0,117.191185
24,1650,1800,81,0,117.07667
24,1650,1900,76,0,116.92368
24,1650,2000,70,0,117.16229
24,1650,2100,72,0,116.23055
24,1650,2200,77,0,116.08558
24,1650,2300,75,0,116.814804
24,1650,2400,77,0,116.086624
24,1650,2500,75,0,115.75173
24,1650,2600,72,0,116.07472
24,1650,2700,79,0,114.4548
24,1650,2800,77,0,116.05519
24,1650,2900,63,0,115.02095
24,1650,3000,78,0,116.64922
24,1650,3100,60,0,115.983665
24,1650,3200,72,0,118.565834
24,1650,3300,54,0,117.18926
24,1800,0,93,0,71.98011
24,1800,100,86,0,76.36907
24,1800,200,87,0,75.80184
24,1800,300,90,0,78.75033
24,1800,400,97,0,69.60959
24,1800,500,89,0,68.02405
24,1800,600,98,0,75.24694
24,1800,700,67,0,92.58224
24,1800,800,64,0,102.737656
24,1800,900,64,0,107.05516
24,1800,1000,57,0,112.595436
24,1800,1100,53,0,114.85981
24,1800,1200,55,0,115.40819
24,1800,1300,59,0,114.72407
24,1800,1400,57,0,116.911224
24,1800,1500,55,0,115.18982
24,1800,1600,64,0,117.239685
24,1800,1700,59,0,116.34898
24,1800,1800,67,0,116.40582
24,1800,1900,64,0,115.705
24,1800,2000,64,0,117.77281
24,1800,2100,73,0,118.012054
24,1800,2200,69,0,117.23058
24,1800,2300,66,0,118.4506
24,1800,2400,61,0,118.25394
24,1800,2500,63,0,118.69032
24,1800,2600,71,0,117.413666
24,1800,2700,66,0,118.687874
24,1800,2800,63,0,117.464134
24,1800,2900,71,0,117.513245
24,1800,3000,70,0,118.83557
24,1800,3100,70,0,116.940285
24,1800,3200,73,0,118.29151
24,1800,3300,52,0,117.6648
24,1950,0,110,0,67.07745
24,1950,100,119,0,70.933784
24,1950,200,111,0,71.35117
24,1950,300,112,0,72.55062
24,1950,400,109,0,71.51541
24,1950,500,122,0,73.81041
24,1950,600,108,0,74.57648
24,1950,700,97,0,89.64608
24,1950,800,84,0,101.25309
24,1950,900,81,0,108.82642
24,1950,1000,75,0,112.63079
24,1950,1100,66,0,113.53773
24,1950,1200,72,0,116.6857
24,1950,1300,65,0,115.717384
24,1950,1400,71,0,117.98366
24,1950,1500,59,0,116.490685
24,1950,1600,69,0,118.51695
24,1950,1700,57,0,117.472984
24,1950,1800,58,0,116.968796
24,1950,1900,67,0,117.00343
24,1950,2000,59,0,116.39339
24,1950,2100,64,0,116.701096
24,1950,2200,69,0,116.64246
24,1950,2300,58,0,117.82828
24,1950,2400,72,0,117.24417
24,1950,2500,66,0,115.9197
24,1950,2600,59,0,117.12406
24,1950,2700,66,0,116.587425
24,1950,2800,66,0,114.91788
24,1950,2900,65,0,116.84215
24,1950,3000,60,0,115.84617
24,1950,3100,70,0,116.044
24,1950,3200,61,0,115.38705
24,1950,3300,42,0,116.562614
24,2100,0,107,1,67.97308
24,2100,100,104,0,60.267498
24,2100,200,114,0,62.01684
24,2100,300,112,1,63.34375
24,2100,400,111,0,65.26432
24,2100,500,99,0,64.541916
24,2100,600,93,0,68.90796
24,2100,700,75,0,90.09573
24,2100,800,71,0,102.90915
24,2100,900,61,0,106.07328
24,2100,1000,58,0,108.95483
24,2100,1100,69,0,110.03507
24,2100,1200,59,0,111.5317
24,2100,1300,66,0,114.505455
24,2100,1400,70,0,114.505714
24,2100,1500,54,0,118.04352
24,2100,1600,71,0,116.0007
24,2100,1700,66,0,116.95606
24,2100,1800,64,0,117.88687
24,2100,1900,70,0,118.16957
24,2100,2000,62,0,117.68452
24,2100,2100,68,0,117.117355
24,2100,2200,58,0,117.24276
24,2100,2300,68,0,118.48647
24,2100,2400,64,0,117.89859
24,2100,2500,63,0,118.25715
24,2100,2600,67,0,118.722984
24,2100,2700,64,0,119.32531
24,2100,2800,64,0,118.41125
24,2100,2900,65,0,120.23154
24,2100,3000,62,0,117.366135
24,2100,3100,68,0,120.08765
24,2100,3200,63,0,118.416504
24,2100,3300,55,0,119.979095
24,2250,0,84,0,70.356186
24,2250,100,104,0,71.65971
24,2250,200,101,0,68.05812
24,2250,300,103,0,70.880775
24,2250,400,93,0,68.45172
24,2250,500,90,0,70.17778
24,2250,600,94,0,71.66394
24,2250,700,81,0,92.21
24,2250,800,70,0,101.358284
24,2250,900,71,0,108.590004
24,2250,1000,63,0,111.32285
24,2250,1100,61,0,112.74689
24,2250,1200,62,0,117.17597
24,2250,1300,58,0,114.83966
24,2250,1400,60,0,117.85517
24,2250,1500,54,0,113.80074
24,2250,1600,68,0,118.79618
24,2250,1700,48,0,115.633965
24,2250,1800,64,0,118.05266
24,2250,1900,60,0,115.28933
24,2250,2000,58,0,117.85862
24,2250,2100,56,0,116.125
24,2250,2200,64,0,116.21687
24,2250,2300,53,0,117.30057
24,2250,2400,59,0,116.8
24,2250,2500,65,0,116.487076
24,2250,2600,50,0,118.6784
24,2250,2700,54,0,117.14463
24,2250,2800,65,0,116.818306
24,2250,2900,51,0,119.780785
24,2250,3000,57,0,115.87614
24,2250,3100,61,0,118.31705
24,2250,3200,53,0,118.11661
24,2250,3300,50,0,118.70519
24,2400,0,117,1,61.659145
24,2400,100,119,0,63.33882
24,2400,200,116,0,67.371895
24,2400,300,109,0,66.3278
24,2400,400,112,0,63.143482
24,2400,500,126,0,68.77627
24,2400,600,99,0,67.965454
24,2400,700,87,0,95.593796
24,2400,800,73,0,105.94288
24,2400,900,58,0,112.33397
24,2400,1000,75,0,116.46814
24,2400,1100,53,0,116.23509
24,2400,1200,75,0,118.9532
24,2400,1300,63,0,115.17381
24,2400,1400,62,0,119.41661
24,2400,1500,64,0,116.898125
24,2400,1600,55,0,119.13527
24,2400,1700,62,0,118.4321
24,2400,1800,57,0,119.83948
24,2400,1900,60,0,117.62817
24,2400,2000,63,0,119.931114
24,2400,2100,50,0,118.6762
24,2400,2200,66,0,120.079544
24,2400,2300,55,0,120.25037
24,2400,2400,55,0,119.45582
24,2400,2500,71,0,120.13028
24,2400,2600,43,0,117.21046
24,2400,2700,74,0,119.725945
24,2400,2800,55,0,118.22618
24,2400,2900,61,0,120.18459
24,2400,3000,59,0,118.74627
24,2400,3100,56,0,119.05768
24,2400,3200,66,0,118.29864
24,2400,3300,43,0,119.42815
24,2550,0,93,0,65.15323
24,2550,100,92,0,62.07391
24,2550,200,99,0,62.456867
24,2550,300,106,0,65.474815
24,2550,400,107,0,63.67953
24,2550,500,103,0,61.17631
24,2550,600,92,0,69.51065
24,2550,700,73,0,89.67329
24,2550,800,63,0,100.85969
24,2550,900,65,0,110.52877
24,2550,1000,54,0,112.973145
24,2550,1100,63,0,117.46333
24,2550,1200,51,0,117.85197
24,2550,1300,57,0,119.30439
24,2550,1400,61,0,117.40066
24,2550,1500,61,0,119.05984
24,2550,1600,66,0,118.703026
24,2550,1700,57,0,119.227196
24,2550,1800,66,0,117.41637
24,2550,1900,68,0,117.91265
24,2550,2000,56,0,118.44625
24,2550,2100,69,0,115.39986
24,2550,2200,74,0,116.08162
24,2550,2300,58,0,116.61638
24,2550,2400,71,0,117.418175
24,2550,2500,66,0,115.139244
24,2550,2600,69,0,117.723335
24,2550,2700,64,0,117.97734
24,2550,2800,58,0,116.75362
24,2550,2900,59,0,117.98797
24,2550,3000,60,0,118.35267
24,2550,3100,69,0,117.63305
24,2550,3200,60,0,117.72633
24,2550,3300,50,0,118.3944
24,2700,0,101,0,63.63545
24,2700,100,102,0,63.774998
24,2700,200,98,0,64.00847
24,2700,300,101,0,66.143364
24,2700,400,99,0,65.24657
24,2700,500,107,0,64.631775
24,2700,600,103,0,65.410194
24,2700,700,81,0,90.71555
24,2700,800,64,0,98.0464
24,2700,900,66,0,108.48136
24,2700,1000,55,0,114.38291
24,2700,1100,59,0,118.42051
24,2700,1200,55,0,117.664
24,2700,1300,48,0,119.9625
24,2700,1400,56,0,117.97125
24,2700,1500,52,0,119.69693
24,2700,1600,53,0,117.41679
24,2700,1700,56,0,118.62589
24,2700,1800,48,0,117.986046
24,2700,1900,58,0,120.39224
24,2700,2000,46,0,116.81283
24,2700,2100,57,0,119.458954
24,2700,2200,51,0,118.72078
24,2700,2300,54,0,119.291664
24,2700,2400,48,0,117.6775
24,2700,2500,46,0,121.17174
24,2700,2600,59,0,117.59406
24,2700,2700,50,0,119.8692
24,2700,2800,46,0,118.12174
24,2700,2900,56,0,120.40465
24,2700,3000,39,0,119.83539
24,2700,3100,59,0,120.19084
24,2700,3200,53,0,117.65717
24,2700,3300,39,0,124.79846
24,2850,0,84,0,69.706314
24,2850,100,77,0,68.16961
24,2850,200,75,0,73.043335
24,2850,300,67,0,77.04836
24,2850,400,65,0,72.313385
24,2850,500,72,0,74.23653
24,2850,600,62,0,79.98484
24,2850,700,48,0,103.72646
24,2850,800,47,0,109.09511
24,2850,900,44,0,114.34228
24,2850,1000,41,0,112.56878
24,2850,1100,51,0,117.82667
24,2850,1200,41,0,116.23659
24,2850,1300,49,0,119.31939
24,2850,1400,42,0,118.77215
24,2850,1500,45,0,121.2011
24,2850,1600,49,0,117.506935
24,2850,1700,47,0,119.89873
24,2850,1800,46,0,118.56087
24,2850,1900,44,0,119.5509
24,2850,2000,51,0,118.79608
24,2850,2100,45,0,119.71001
24,2850,2200,48,0,119.987915
24,2850,2300,49,0,118.27081
24,2850,2400,49,0,120.37653
24,2850,2500,47,0,119.16958
24,2850,2600,52,0,120.84558
24,2850,2700,54,0,117.94926
24,2850,2800,54,0,120.1487
24,2850,2900,57,0,119.33
24,2850,3000,58,0,119.41879
24,2850,3100,49,0,119.13816
24,2850,3200,49,0,119.59653
24,2850,3300,43,0,116.84605
24,3000,0,114,0,57.478683
24,3000,100,113,0,53.28858
24,3000,200,123,0,58.105854
24,3000,300,119,0,55.18748
24,3000,400,118,0,54.64127
24,3000,500,113,0,58.85938
24,3000,600,113,0,62.915844
24,3000,700,72,0,84.256256
24,3000,800,64,0,97.57828
24,3000,900,68,0,104.421326
24,3000,1000,56,0,110.285355
24,3000,1100,62,0,110.505
24,3000,1200,61,0,114.88967
24,3000,1300,53,0,113.50868
24,3000,1400,49,0,114.56878
24,3000,1500,58,0,114.98483
24,3000,1600,49,0,115.179794
24,3000,1700,58,0,115.865524
24,3000,1800,58,0,116.24966
24,3000,1900,44,0,118.387276
24,3000,2000,52,0,116.53808
24,3000,2100,55,0,116.196
24,3000,2200,52,0,116.73558
24,3000,2300,52,0,117.73558
24,3000,2400,54,0,116.71778
24,3000,2500,51,0,117.64137
24,3000,2600,50,0,115.952
24,3000,2700,54,0,117.91074
24,3000,2800,46,0,114.902824
24,3000,2900,54,0,117.04
24,3000,3000,48,0,116.11875
24,3000,3100,49,0,118.457954
24,3000,3200,49,0,116.566734
24,3000,3300,41,0,119.75074
24,3150,0,74,0,67.04662
24,3150,100,77,0,69.689735
24,3150,200,69,0,68.614494
24,3150,300,67,0,72.74268
24,3150,400,70,0,73.74257
24,3150,500,60,0,67.14833
24,3150,600,73,0,75.07137
24,3150,700,54,0,89.83222
24,3150,800,47,0,105.67937
24,3150,900,45,0,109.79489
24,3150,1000,49,0,117.26714
24,3150,1100,41,0,116.723656
24,3150,1200,45,0,116.26645
24,3150,1300,47,0,115.475105
24,3150,1400,53,0,116.257164
24,3150,1500,44,0,117.682495
24,3150,1600,44,0,116.64454
24,3150,1700,44,0,116.369995
24,3150,1800,43,0,117.13767
24,3150,1900,47,0,116.86596
24,3150,2000,52,0,117.79077
24,3150,2100,41,0,116.00391
24,3150,2200,49,0,118.1496
24,3150,2300,43,0,115.35767
24,3150,2400,48,0,116.19271
24,3150,2500,53,0,115.98547
24,3150,2600,42,0,116.85262
24,3150,2700,51,0,114.929016
24,3150,2800,45,0,117.06222
24,3150,2900,50,0,117.35361
24,3150,3000,49,0,115.347755
24,3150,3100,51,0,116.343925
24,3150,3200,52,0,117.36693
24,3150,3300,38,0,116.048416
24,3300,0,93,0,66.05419
24,3300,100,90,0,62.744774
24,3300,200,101,0,66.93782
24,3300,300,88,0,62.51466
24,3300,400,99,0,66.12283
24,3300,500,101,0,69.258415
24,3300,600,81,0,70.238396
24,3300,700,65,0,93.17554
24,3300,800,54,0,100.71667
24,3300,900,60,0,110.643
24,3300,1000,47,0,113.35553
24,3300,1100,52,0,116.61673
24,3300,1200,49,0,116.53408
24,3300,1300,50,0,119.887405
24,3300,1400,48,0,119.96979
24,3300,1500,50,0,120.1716
24,3300,1600,57,0,121.09597
24,3300,1700,44,0,121.81091
24,3300,1800,53,0,121.664154
24,3300,1900,54,0,120.85815
24,3300,2000,54,0,121.26815
24,3300,2100,49,0,120.231224
24,3300,2200,54,0,122.11222
24,3300,2300,52,0,118.74039
24,3300,2400,51,0,123.17863
24,3300,2500,49,0,118.45918
24,3300,2600,59,0,122.53559
24,3300,2700,49,0,119.953674
24,3300,2800,62,0,121.286446
24,3300,2900,48,0,119.45605
24,3300,3000,57,0,121.987015
24,3300,3100,49,0,120.32388
24,3300,3200,53,0,119.866035
24,3300,3300,42,0,120.98333
24,3450,0,93,1,56.82925
24,3450,100,90,0,61.09911
24,3450,200,93,0,62.3786
24,3450,300,89,0,59.74191
24,3450,400,96,0,62.62167
24,3450,500,98,0,60.227345
24,3450,600,92,0,65.35739
24,3450,700,72,0,86.71
24,3450,800,63,0,103.220634
24,3450,900,56,0,110.36214
24,3450,1000,55,0,116.42745
24,3450,1100,51,0,118.16863
24,3450,1200,49,0,120.59408
24,3450,1300,46,0,120.82435
24,3450,1400,43,0,122.09349
24,3450,1500,44,0,121.19614
24,3450,1600,51,0,120.97451
24,3450,1700,39,0,121.278725
24,3450,1800,48,0,121.45042
24,3450,1900,41,0,121.10196
24,3450,2000,47,0,121.0551
24,3450,2100,51,0,121.350975
24,3450,2200,38,0,121.40448
24,3450,2300,50,0,121.2944
24,3450,2400,49,0,119.79796
24,3450,2500,39,0,121.19154
24,3450,2600,46,0,119.99544
24,3450,2700,43,0,121.226746
24,3450,2800,45,0,120.01444
24,3450,2900,41,0,119.87659
24,3450,3000,41,0,118.72805
24,3450,3100,51,0,120.89608
24,3450,3200,41,0,118.60073
24,3450,3300,45,0,121.13911
24,3600,0,91,2,63.83033
24,3600,100,96,0,67.13292
24,3600,200,104,0,62.24144
24,3600,300,104,0,66.22144
24,3600,400,83,0,65.7659
24,3600,500,91,0,69.502525
24,3600,600,82,0,69.41902
24,3600,700,67,0,90.884476
24,3600,800,65,0,98.56
24,3600,900,64,0,110.21
24,3600,1000,47,0,111.5415
24,3600,1100,57,0,116.273155
24,3600,1200,56,0,114.50072
24,3600,1300,55,0,117.82163
24,3600,1400,63,0,118.155556
24,3600,1500,60,0,116.6895
24,3600,1600,53,0,121.26566
24,3600,1700,50,0,117.8652
24,3600,1800,61,0,119.27754
24,3600,1900,45,0,120.20755
24,3600,2000,66,0,119.185455
24,3600,2100,46,0,118.31304
24,3600,2200,49,0,119.95735
24,3600,2300,65,0,118.04477
24,3600,2400,41,0,121.11804
24,3600,2500,59,0,119.74882
24,3600,2600,55,0,118.701996
24,3600,2700,52,0,121.17154
24,3600,2800,55,0,119.74455
24,3600,2900,51,0,122.29471
24,3600,3000,51,0,120.35157
24,3600,3100,54,0,122.11129
24,3600,3200,50,0,119.879005
24,3600,3300,44,0,122.19659
24,3750,0,99,0,62.91293
24,3750,100,92,0,60.162502
24,3750,200,92,0,66.86174
24,3750,300,84,0,64.73905
24,3750,400,104,0,64.33606
24,3750,500,86,0,61.895004
24,3750,600,85,0,68.04059
24,3750,700,63,0,90.48667
24,3750,800,57,0,101.391754
24,3750,900,43,0,109.50116
24,3750,1000,50,0,114.2162
24,3750,1100,43,0,116.51768
24,3750,1200,43,0,116.49651
24,3750,1300,52,0,117.917694
24,3750,1400,44,0,118.42954
24,3750,1500,40,0,118.13275
24,3750,1600,51,0,117.38157
24,3750,1700,45,0,115.42
24,3750,1800,47,0,118.103195
24,3750,1900,40,0,115.75551
24,3750,2000,49,0,118.70673
24,3750,2100,42,0,117.67476
24,3750,2200,43,0,117.13139
24,3750,2300,47,0,118.723404
24,3750,2400,45,0,117.680664
24,3750,2500,49,0,118.20102
24,3750,2600,45,0,120.311554
24,3750,2700,49,0,117.1849
24,3750,2800,56,0,119.05964
24,3750,2900,38,0,118.396576
24,3750,3000,54,0,118.56148
24,3750,3100,45,0,118.78999
24,3750,3200,40,0,118.991745
24,3750,3300,40,0,120.15625
24,3900,0,75,0,70.50533
24,3900,100,79,0,66.27608
